Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality,AQI,Green_Cover
24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275,Good,68.0,50.32
26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427,Good,77.0,41.51
23.6,66.3,10.2,20.6,18.0,8.4,1.64,5.5,581,Moderate,161.0,10.38
30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316,Moderate,128.0,29.74
23.2,71.3,8.2,13.1,25.7,8.1,1.04,10.5,218,Good,100.0,56.34
28.9,75.0,17.8,26.6,20.0,17.2,1.53,6.9,346,Moderate,141.0,27.09
23.5,67.0,1.8,6.8,19.6,4.0,1.07,10.8,320,Good,99.0,46.45
26.1,63.1,15.8,19.1,22.7,4.6,0.89,10.5,249,Good,53.0,52.06
35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650,Poor,302.0,14.41
27.7,70.0,28.1,31.1,23.0,7.5,0.98,10.0,538,Good,93.0,24.87
29.5,58.6,6.1,17.5,32.6,17.0,1.19,5.0,311,Moderate,158.0,34.97
30.7,77.7,36.5,46.0,24.2,9.1,1.5,6.5,345,Moderate,166.0,28.35
23.7,50.0,13.4,22.0,21.2,16.8,2.07,8.1,588,Moderate,112.0,20.27
22.4,50.0,15.7,21.1,16.0,5.7,1.06,13.4,433,Good,87.0,31.57
23.5,74.6,4.0,7.4,25.3,6.6,1.12,11.2,239,Good,57.0,44.65
30.8,85.5,18.6,44.4,31.0,8.1,2.25,4.0,770,Poor,372.0,22.7
45.4,76.17711706584126,25.0,22.8,36.7,24.0,2.5,10.5,467,Poor,264.0,30.84
31.0,72.1,1.5,17.4,28.5,5.9,1.7,5.1,332,Moderate,106.0,26.42
31.0,69.1,15.4,29.6,24.8,5.7,1.62,6.2,704,Moderate,195.0,10.13
40.1,88.5,1.3,13.3,35.7,18.2,2.2,6.6,453,Poor,234.0,29.21
32.9,66.0,7.6,11.9,22.8,11.4,1.67,6.9,686,Moderate,113.0,14.97
29.6,75.1,6.1,14.0,25.6,9.5,1.52,8.2,649,Moderate,137.0,16.11
22.8,66.4,9.3,12.7,13.9,4.0,0.87,10.7,579,Good,78.0,35.24
41.9,75.7,0.7,19.2,43.8,19.6,2.7,2.8,771,Hazardous,404.0,18.37
34.4,79.56537184923498,76.0,95.5,20.8,13.0,2.78,6.2,657,Hazardous,425.0,28.1
19.9,46.2,15.4,22.1,17.9,7.8,1.07,16.9,568,Good,60.0,34.1
27.6,57.9,0.3,8.8,12.9,5.1,1.08,10.2,265,Good,96.0,48.5
24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400,Good,71.0,36.75
36.1,85.5195483539566,100.9,108.5,33.1,14.8,2.09,5.0,769,Poor,338.0,24.85
48.6,83.7,75.8,98.3,52.7,17.1,2.02,3.6,843,Hazardous,430.0,18.74
22.3,53.9,28.5,47.9,30.2,12.6,1.44,5.9,614,Moderate,140.0,13.14
38.7,71.8,2.1,20.3,54.4,9.9,2.99,8.6,625,Hazardous,417.0,25.78
30.8,92.2,50.1,67.5,25.3,23.5,2.41,7.0,573,Poor,318.0,17.27
25.4,65.3,30.5,34.7,21.9,5.2,1.41,10.8,527,Moderate,116.0,41.9
29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262,Good,74.0,48.42
25.2,60.0,6.8,12.0,25.3,3.8,1.02,11.2,509,Good,71.0,38.22
19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199,Good,34.0,42.1
26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397,Good,54.0,54.31
28.4,51.8,8.3,16.6,20.4,2.4,0.98,11.0,549,Good,49.0,40.02
34.5,74.3,6.3,22.0,33.5,18.0,1.91,4.7,568,Poor,385.0,14.28
24.9,61.5,11.5,14.6,25.8,4.9,1.0,10.9,336,Good,79.0,53.48
31.7,52.1,24.3,30.1,15.3,6.0,0.91,13.8,418,Good,92.0,25.6
22.5,65.5,0.8,8.2,13.3,4.7,1.07,10.3,526,Good,90.0,35.26
24.6,49.7,25.1,26.5,16.4,7.9,1.22,11.2,236,Good,55.0,54.16
23.1,63.6,9.9,15.5,18.1,3.9,0.98,15.0,205,Good,91.0,47.28
29.6,54.1,9.8,20.3,28.7,15.3,1.39,9.8,690,Moderate,176.0,26.52
27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208,Good,42.0,46.35
22.5,59.8,0.7,12.6,30.5,5.2,1.37,8.8,718,Moderate,122.0,19.91
27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538,Good,54.0,43.66
25.2,75.4,7.6,14.2,30.4,2.9,1.46,6.0,536,Moderate,110.0,28.59
32.8,87.06752173924976,2.2,8.0,33.6,21.5,1.92,5.5,664,Poor,277.0,20.07
41.9,68.4,15.5,26.3,29.2,18.5,1.4,4.5,387,Poor,257.0,36.37
34.8,88.8,12.6,30.8,25.3,8.4,1.49,8.7,431,Moderate,105.0,21.57
29.8,90.6,5.0,34.0,35.8,9.8,1.78,10.6,492,Poor,306.0,31.96
26.5,84.8,47.4,59.2,25.7,7.4,1.49,6.4,471,Moderate,129.0,16.92
49.6,91.0,7.6,26.6,42.3,5.7,2.22,3.0,748,Hazardous,401.0,23.76
26.7,70.2,51.1,56.7,32.8,5.4,1.42,6.3,592,Moderate,110.0,24.32
34.0,73.8,7.0,27.4,20.7,26.9,2.03,3.4,749,Poor,248.0,21.73
36.3,57.5,15.0,34.4,36.2,17.1,2.36,3.7,446,Poor,287.0,28.1
28.9,70.9,33.0,38.7,13.7,4.1,0.89,11.0,486,Good,63.0,25.24
28.3,77.3,13.0,21.6,33.2,9.3,1.77,7.5,542,Moderate,108.0,19.21
36.4,88.30680661796741,56.6,65.3,30.6,21.2,2.9,4.4,699,Hazardous,411.0,18.42
34.4,65.0,21.5,34.5,24.3,10.3,1.57,8.6,583,Moderate,161.0,16.07
24.1,55.9,32.3,39.5,14.8,2.7,1.13,17.4,567,Good,74.0,43.69
35.5,55.7,41.5,52.6,37.1,8.7,1.17,9.2,546,Moderate,132.0,24.9
23.8,77.4,5.1,10.1,13.0,7.9,0.84,10.1,315,Good,83.0,50.06
22.4,66.0,24.6,32.1,20.6,6.2,0.8,11.2,257,Good,48.0,56.73
26.1,62.1,18.2,26.6,19.8,8.0,1.88,5.1,629,Moderate,101.0,26.45
21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507,Good,42.0,39.5
27.8,42.0,20.7,24.5,18.2,2.9,0.89,13.2,253,Good,96.0,41.72
25.7,41.1,2.4,9.2,13.4,4.9,1.01,15.8,544,Good,98.0,29.62
23.8,62.8,27.0,40.5,29.6,3.6,1.74,6.5,417,Moderate,112.0,12.39
39.1,73.5,69.8,82.4,33.6,19.4,1.88,3.6,557,Poor,230.0,27.24
28.3,72.7,4.7,8.4,13.2,5.8,0.94,10.5,246,Good,55.0,54.06
26.2,79.1,28.3,31.9,21.7,7.6,0.93,11.1,230,Good,52.0,57.56
24.2,41.9,14.0,18.5,24.5,6.8,1.01,10.4,361,Good,93.0,44.89
29.3,80.3,99.6,112.3,22.8,12.5,1.46,6.6,486,Moderate,112.0,21.02
47.0,83.53821952445524,3.0,23.4,36.3,24.4,2.4,3.4,582,Hazardous,613.0,16.22
34.9,57.0,10.2,23.2,21.0,5.3,1.59,8.1,612,Moderate,146.0,28.02
26.4,75.1,3.5,8.5,25.1,2.1,0.96,13.4,543,Good,45.0,27.12
22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501,Good,90.0,38.07
24.0,62.2,4.4,5.9,28.8,7.6,1.07,12.3,528,Good,47.0,33.53
18.6,66.2,6.2,11.5,15.9,4.7,1.13,12.1,448,Good,82.0,34.64
29.0,67.2,14.9,20.0,24.3,6.5,0.84,10.2,524,Good,100.0,28.9
40.5,83.3,8.8,30.9,22.9,14.1,2.11,8.6,757,Poor,300.0,13.55
25.0,68.8,0.4,5.6,14.1,5.1,0.94,10.4,595,Good,76.0,44.83
25.1,48.3,46.2,56.6,17.7,6.5,1.8,7.3,353,Moderate,122.0,39.12
32.6,83.8,5.5,13.0,30.8,12.2,1.73,7.2,363,Moderate,104.0,35.49
29.2,45.3,10.3,17.7,21.6,6.8,0.92,11.1,219,Good,76.0,44.02
22.0,58.4,17.9,21.6,12.3,6.1,1.0,14.1,600,Good,79.0,43.48
36.1,69.1,6.8,16.2,18.7,5.9,1.15,5.0,630,Moderate,170.0,18.77
25.2,39.1,8.8,19.7,23.0,6.7,1.1,15.0,249,Good,77.0,50.02
28.7,78.9,26.8,38.0,36.2,6.2,1.69,5.4,484,Moderate,127.0,18.54
23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258,Good,98.0,45.26
24.4,56.1,9.8,15.5,15.5,4.9,0.98,10.3,524,Good,54.0,40.62
21.1,59.4,28.0,37.8,33.8,11.5,1.32,5.4,496,Moderate,143.0,19.12
29.8,55.1,15.4,27.0,28.8,20.8,1.69,6.5,602,Poor,345.0,16.0
28.2,84.8,19.4,23.4,27.0,6.8,1.65,6.3,661,Moderate,141.0,27.16
36.3,83.6,43.6,55.0,27.9,10.0,1.17,7.2,512,Moderate,122.0,14.86
38.2,89.03489843916728,63.5,88.2,37.3,12.5,1.6,7.1,689,Poor,208.0,11.89
26.3,50.3,2.4,8.4,16.8,2.9,0.98,11.1,603,Good,79.0,28.98
25.3,45.7,12.5,27.4,28.8,9.0,1.37,5.4,525,Moderate,168.0,14.77
23.6,67.9,13.6,31.3,32.5,12.4,1.48,6.2,309,Moderate,119.0,33.6
35.3,79.4293889877405,35.7,60.3,41.7,16.1,2.54,5.6,857,Hazardous,454.0,21.98
31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633,Moderate,127.0,12.46
37.3,77.94730211007717,67.5,84.0,42.4,27.5,1.94,5.6,863,Hazardous,405.0,19.48
28.1,62.6,19.4,29.4,16.2,12.3,1.77,7.1,676,Moderate,134.0,24.4
32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344,Moderate,148.0,43.9
34.8,66.4,10.7,17.1,20.8,4.1,1.08,12.9,353,Good,75.0,51.63
23.8,79.7,12.7,27.5,30.4,9.9,1.85,3.6,568,Poor,209.0,28.09
47.4,82.8,14.5,33.5,32.3,18.9,1.84,5.1,600,Poor,251.0,22.45
24.6,66.9,14.4,19.2,25.2,5.9,1.01,10.3,279,Good,79.0,59.8
26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385,Good,52.0,46.76
20.1,77.9,1.4,4.9,14.9,2.1,0.88,10.5,536,Good,39.0,26.33
22.0,50.1,4.9,10.0,23.8,2.4,1.05,12.8,493,Good,76.0,38.02
29.4,52.1,7.2,18.1,19.6,2.5,1.62,8.6,613,Moderate,150.0,10.33
30.8,66.5,105.7,117.8,39.4,36.5,2.64,6.7,573,Hazardous,454.0,17.36
29.8,76.0,16.3,27.6,25.8,20.8,1.29,8.9,510,Moderate,134.0,16.97
29.9,67.5,1.6,8.5,30.0,12.8,1.45,5.1,615,Moderate,119.0,12.53
22.4,52.4,2.8,11.1,19.1,6.3,0.83,10.3,339,Good,89.0,41.54
31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424,Moderate,168.0,28.88
26.3,73.3,17.7,23.6,35.2,14.1,1.77,6.3,482,Moderate,165.0,15.86
27.4,47.7,10.9,12.6,23.7,4.7,1.08,11.3,494,Good,88.0,38.86
17.9,70.1,1.2,8.3,23.9,6.3,1.18,13.8,487,Good,74.0,37.51
43.7,80.1,45.4,49.7,27.4,17.9,2.1,8.7,561,Poor,231.0,26.75
29.0,61.4,11.0,17.4,36.6,10.8,1.52,10.7,326,Moderate,148.0,47.77
19.5,49.8,21.5,25.5,23.9,6.5,1.07,12.0,503,Good,58.0,39.89
27.6,67.0,1.5,18.1,28.8,10.5,1.38,5.8,406,Moderate,104.0,11.49
28.5,81.2,4.0,16.4,22.1,11.3,1.52,5.7,391,Moderate,117.0,25.6
41.6,86.7,0.3,13.9,31.3,17.5,1.96,3.7,773,Poor,231.0,12.76
26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386,Good,86.0,50.69
24.4,63.5,3.0,6.7,17.4,5.0,0.96,15.5,223,Good,73.0,51.0
33.4,44.1,13.2,16.1,16.5,11.6,1.28,6.0,643,Moderate,125.0,25.67
35.3,55.2,3.9,8.9,34.3,7.4,1.72,5.7,606,Moderate,112.0,21.33
26.8,66.2,4.6,10.8,18.0,3.5,0.96,12.9,422,Good,40.0,38.19
31.6,68.2,3.4,14.1,20.2,8.8,1.56,5.2,423,Moderate,172.0,27.86
34.5,60.1,18.8,26.3,27.4,15.4,1.65,5.1,616,Moderate,155.0,26.53
23.6,67.8,3.9,5.1,23.3,5.0,1.01,10.4,461,Good,80.0,40.87
41.1,76.50844201943882,40.8,53.1,38.5,12.6,1.61,7.4,602,Poor,217.0,19.38
27.3,45.7,3.0,8.6,10.5,7.1,0.96,10.8,426,Good,91.0,37.67
24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601,Good,78.0,33.11
20.7,68.5,3.1,5.5,9.2,9.8,0.87,10.3,333,Good,77.0,57.57
17.2,65.1,7.8,11.3,24.1,3.6,0.94,11.8,566,Good,46.0,35.31
36.1,81.4,44.9,50.8,33.5,15.6,1.42,5.3,660,Poor,204.0,14.46
40.8,80.12763412130428,100.8,114.1,48.7,8.7,2.09,4.4,395,Poor,214.0,36.9
34.7,74.8,6.6,19.6,26.4,12.7,1.6,8.5,304,Moderate,107.0,41.49
20.0,65.8,5.6,12.5,11.6,5.5,1.1,13.4,373,Good,52.0,45.13
23.6,60.4,57.0,61.1,14.3,6.8,1.06,14.4,345,Good,55.0,59.8
31.7,80.79108554487887,14.7,21.2,33.0,18.0,1.98,4.1,661,Poor,277.0,21.1
31.3,89.6,1.7,17.0,25.1,17.2,2.18,4.2,832,Poor,281.0,12.4
26.1,63.3,11.1,13.7,23.7,4.5,0.89,14.7,450,Good,88.0,31.15
33.1,77.3,20.9,31.9,42.9,11.7,2.11,4.1,672,Poor,249.0,15.94
31.0,55.7,3.8,5.4,17.5,2.9,1.16,11.8,332,Good,68.0,46.17
30.8,81.0,11.7,27.0,21.7,6.0,1.73,9.4,443,Moderate,110.0,25.86
31.4,58.6,4.2,10.7,22.2,20.4,1.81,6.6,632,Poor,333.0,12.39
34.7,75.4,4.1,14.9,30.3,9.3,1.12,5.6,563,Moderate,106.0,22.0
25.3,73.3,21.1,21.0,15.4,8.5,1.14,10.4,498,Good,47.0,25.39
28.6,54.9,8.3,14.9,24.1,5.0,0.96,10.7,521,Good,29.0,39.05
26.9,73.1,4.4,9.2,21.4,5.7,0.88,11.9,523,Good,47.0,39.91
33.7,81.3,3.8,16.9,26.0,8.5,1.31,8.7,676,Moderate,158.0,23.26
22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521,Good,44.0,39.78
33.5,76.3,1.0,25.2,17.4,19.0,2.47,3.4,666,Poor,227.0,12.72
32.7,71.4,82.8,91.2,34.2,24.8,2.28,5.1,599,Poor,275.0,23.59
35.3,86.1,14.4,37.9,27.8,17.2,1.91,5.5,568,Poor,253.0,18.01
37.3,91.6,28.9,30.2,34.7,8.9,2.11,3.9,754,Poor,201.0,21.1
22.3,45.3,7.0,8.3,27.1,8.2,0.87,11.1,316,Good,73.0,59.63
27.7,72.5,22.7,39.6,23.6,8.4,1.43,5.1,529,Moderate,116.0,26.93
49.4,82.90246797618455,173.9,186.8,34.0,19.1,3.21,2.6,820,Hazardous,482.0,19.09
37.9,83.9,0.6,4.9,32.1,12.8,1.78,5.6,292,Moderate,111.0,31.55
25.5,78.0,95.3,105.1,26.0,9.9,1.46,7.2,554,Moderate,123.0,15.72
27.1,70.1,29.2,32.2,16.8,7.1,1.08,10.4,289,Good,92.0,50.59
21.9,59.7,9.7,12.0,17.5,4.0,1.07,13.8,524,Good,35.0,25.93
23.7,39.2,6.9,13.2,21.8,3.8,0.94,11.8,576,Good,96.0,28.98
39.0,73.4,34.2,49.8,38.3,19.1,2.36,3.8,765,Hazardous,532.0,28.16
27.0,82.3,67.5,72.3,29.4,20.6,1.53,5.5,673,Moderate,102.0,25.28
26.0,88.4,14.3,31.1,35.1,16.7,2.26,3.9,745,Poor,290.0,23.31
20.8,61.9,3.0,9.6,14.8,8.5,1.06,11.3,491,Good,98.0,40.48
28.5,58.9,1.7,9.0,10.1,0.0,1.0,11.0,536,Good,68.0,40.29
22.7,67.6,3.7,12.5,20.9,1.1,1.08,11.7,403,Good,91.0,41.39
23.3,77.5,10.3,17.6,20.0,6.1,1.21,10.7,530,Good,86.0,44.16
24.6,62.1,29.9,32.6,15.3,4.3,0.82,10.3,248,Good,45.0,44.22
26.5,60.1,12.1,18.9,9.9,4.4,0.92,10.2,205,Good,54.0,56.31
34.9,85.0,0.9,7.9,24.2,17.6,1.38,5.4,438,Moderate,138.0,29.89
31.6,74.8,28.5,45.8,25.4,16.3,2.29,4.7,782,Poor,202.0,17.7
32.1,53.9,7.5,16.9,29.2,18.1,1.59,5.3,328,Moderate,110.0,33.16
30.1,54.1,18.3,29.2,25.5,4.3,1.62,6.1,532,Moderate,126.0,14.92
21.0,67.4,1.7,7.0,19.1,6.6,1.07,13.4,603,Good,83.0,26.93
32.5,71.2,9.2,39.4,38.5,21.3,1.55,4.6,500,Poor,315.0,26.92
26.7,54.1,27.6,31.9,20.8,11.6,0.97,11.1,213,Good,67.0,40.25
35.8,84.5,0.2,11.8,32.1,6.8,1.38,5.9,352,Moderate,151.0,31.1
25.5,49.5,16.6,20.5,24.3,2.8,0.94,10.4,227,Good,78.0,50.46
36.6,71.0,5.0,28.2,26.2,26.7,1.93,4.7,523,Poor,320.0,19.75
22.6,75.1,0.1,5.2,11.7,7.7,0.94,11.4,264,Good,86.0,50.67
26.7,54.8,5.8,11.3,15.8,4.5,1.25,11.8,565,Good,78.0,27.72
26.3,83.1,29.7,48.0,33.0,8.2,1.56,6.0,579,Moderate,102.0,12.83
23.8,61.3,3.1,4.7,25.4,7.9,1.06,12.5,238,Good,49.0,41.18
26.1,76.9,9.1,16.2,27.8,5.2,1.24,10.3,349,Good,65.0,46.21
22.2,59.8,6.1,10.2,27.0,8.2,0.9,13.3,408,Good,69.0,26.4
27.1,64.2,1.6,5.6,15.3,4.7,0.8,11.5,581,Good,80.0,44.62
28.3,54.8,2.5,15.5,29.3,11.7,1.51,6.1,376,Moderate,155.0,39.55
27.4,74.7,25.9,31.1,29.5,17.3,2.28,5.8,501,Poor,266.0,12.5
29.3,90.5,23.9,52.4,36.4,26.3,2.02,8.9,498,Poor,217.0,28.17
22.8,59.5,14.2,18.9,24.0,5.0,0.79,15.9,528,Good,81.0,44.71
36.2,88.70548318137759,72.7,95.2,33.5,10.9,2.25,4.9,432,Poor,247.0,10.2
23.4,71.4,15.8,18.2,18.0,2.5,1.15,12.5,496,Good,88.0,41.87
35.5,76.46071364740038,38.0,50.8,38.4,11.3,2.09,3.2,497,Hazardous,532.0,24.55
40.5,75.6,0.8,10.8,20.8,11.4,1.69,5.6,645,Moderate,127.0,25.89
32.4,80.85401265695958,25.4,42.8,33.4,10.6,2.02,4.6,792,Poor,300.0,10.21
38.9,86.0,18.1,29.0,39.7,15.2,2.09,4.1,477,Poor,370.0,16.25
28.6,78.6,56.8,66.2,24.5,12.1,1.12,5.6,340,Moderate,107.0,28.88
38.8,83.1,25.9,30.6,32.1,17.5,2.58,4.9,638,Poor,285.0,25.8
29.9,86.79617023152561,1.6,13.8,31.5,13.9,2.39,3.4,522,Poor,300.0,11.18
29.4,75.1,11.9,20.3,26.6,9.1,1.04,20.0,443,Good,97.0,39.28
33.7,54.1,5.2,15.5,34.5,6.8,1.5,5.4,367,Moderate,146.0,38.32
18.2,42.5,0.1,7.1,26.1,3.8,0.97,11.6,312,Good,81.0,47.37
27.3,68.4,0.7,7.8,25.4,5.1,1.03,10.7,506,Good,61.0,39.29
26.3,55.2,1.3,6.4,11.2,5.8,1.08,12.2,605,Good,60.0,25.51
38.6,86.76951223480872,63.3,78.4,29.4,18.3,1.6,5.1,554,Poor,350.0,24.28
33.3,39.9,14.7,20.8,19.7,8.4,1.06,11.2,339,Good,92.0,43.85
18.8,76.1,14.9,21.5,14.5,3.8,0.86,11.1,342,Good,96.0,45.28
32.9,69.3,13.3,18.8,32.4,8.6,1.6,5.2,463,Moderate,134.0,26.82
27.6,44.8,1.8,5.7,18.1,3.1,0.98,10.0,513,Good,99.0,10.93
25.3,73.0,6.0,12.1,23.0,8.9,0.97,11.2,571,Good,47.0,31.74
30.0,62.2,53.7,66.4,25.5,8.1,1.26,6.2,670,Moderate,198.0,12.67
40.4,92.4,92.0,112.9,42.2,26.4,2.32,3.7,633,Hazardous,532.0,19.44
23.5,64.4,30.3,37.8,26.5,3.9,0.98,10.4,454,Good,68.0,29.03
33.8,86.8,12.5,20.9,26.7,6.6,1.66,5.2,685,Moderate,111.0,19.05
38.8,92.5,8.3,29.0,32.8,8.3,2.19,3.9,698,Hazardous,464.0,12.72
35.5,73.2,83.2,96.3,32.8,15.4,2.56,9.1,879,Hazardous,487.0,25.19
27.5,72.4,18.8,32.6,40.4,19.1,1.95,9.7,392,Poor,266.0,29.18
23.1,80.1,10.4,14.9,23.3,6.0,1.0,10.6,332,Good,84.0,56.98
25.0,50.9,4.9,11.4,23.4,2.8,1.1,13.7,196,Good,91.0,52.07
39.5,70.2,5.4,24.3,38.0,0.1,1.85,4.3,616,Poor,321.0,10.24
17.8,77.9,8.3,15.5,18.5,6.1,0.94,15.5,546,Good,82.0,43.13
19.0,75.8,2.6,9.5,18.5,1.1,0.97,12.7,534,Good,99.0,32.18
26.4,58.3,2.9,7.5,21.3,3.9,0.89,10.8,244,Good,76.0,54.78
27.6,49.0,1.3,9.8,25.1,6.3,1.0,11.1,208,Good,82.0,46.37
26.6,60.6,2.5,6.5,26.9,8.2,1.07,10.6,318,Good,67.0,57.17
24.1,89.4,4.1,16.3,24.5,15.1,1.37,8.5,298,Moderate,122.0,26.23
30.8,81.7,23.3,36.4,26.5,21.6,1.49,5.8,546,Moderate,104.0,16.27
37.5,38.8,42.3,57.3,24.6,17.1,1.58,8.8,377,Moderate,158.0,33.1
20.0,74.9,8.2,15.3,21.1,6.2,1.04,11.7,242,Good,81.0,40.28
35.6,70.9,18.5,44.0,43.3,12.5,1.71,5.0,484,Poor,388.0,11.78
36.9,65.3,55.3,60.3,42.4,14.9,1.77,3.9,613,Poor,246.0,19.88
25.5,88.7,10.6,20.0,25.4,10.5,1.5,5.8,364,Moderate,117.0,26.35
42.8,73.0,1.1,23.7,31.2,25.6,2.46,3.5,495,Hazardous,417.0,18.63
37.8,65.8,4.5,19.8,17.2,9.4,1.43,6.2,495,Moderate,149.0,25.92
30.7,62.7,6.5,10.0,11.7,4.6,0.92,10.6,265,Good,45.0,43.42
20.6,67.3,7.4,14.1,12.7,2.3,1.09,10.3,484,Good,98.0,38.16
32.5,81.1,80.1,100.2,28.8,0.5,1.92,10.1,612,Poor,304.0,41.27
30.9,57.2,2.0,12.9,29.2,15.2,1.37,6.2,632,Moderate,112.0,19.41
32.4,76.9,6.5,12.3,25.3,10.5,1.66,5.1,397,Moderate,168.0,39.78
34.6,73.0,21.1,47.9,38.7,21.2,2.64,5.6,704,Hazardous,659.0,12.23
33.2,73.4,5.5,11.1,16.2,2.1,1.01,10.4,405,Good,50.0,35.85
25.9,71.0,22.1,21.8,14.4,2.3,0.93,12.5,314,Good,65.0,46.88
30.3,82.2,64.0,77.0,25.2,9.1,1.16,6.1,338,Moderate,114.0,31.18
25.0,77.6,0.7,7.6,17.4,8.0,1.74,5.2,317,Moderate,127.0,39.48
25.1,74.2,8.1,10.7,20.2,5.8,1.01,13.6,341,Good,66.0,42.33
44.1,82.9999371098478,52.5,85.7,27.2,8.2,2.2,4.1,547,Hazardous,475.0,11.68
35.6,65.8,21.8,36.3,30.3,9.2,1.6,5.1,691,Moderate,120.0,18.89
30.1,81.90755099334598,7.8,14.4,21.5,11.8,1.5,5.1,585,Moderate,115.0,27.63
23.7,61.1,16.1,21.7,23.7,7.6,1.08,11.2,567,Good,84.0,36.04
27.8,67.4,7.3,11.4,13.1,2.3,1.17,13.0,528,Good,80.0,40.38
18.9,45.9,2.1,6.2,19.5,1.9,0.92,11.1,495,Good,95.0,26.32
30.8,53.9,6.9,21.5,26.0,5.8,1.44,5.4,447,Moderate,110.0,28.87
35.2,80.7,67.4,103.4,49.6,9.6,2.47,3.5,681,Hazardous,454.0,25.71
21.6,54.7,5.6,12.6,10.3,2.2,0.99,12.0,266,Good,84.0,42.8
24.7,78.9,55.7,66.2,28.5,6.3,1.33,7.2,454,Moderate,124.0,20.67
26.2,75.1,11.1,16.5,30.9,8.7,1.44,5.8,576,Moderate,164.0,22.43
21.6,63.3,0.3,5.6,20.2,5.1,1.09,10.5,589,Good,80.0,25.46
34.0,50.8,1.3,14.1,20.6,13.4,1.4,5.0,485,Moderate,124.0,27.8
23.0,52.4,2.8,7.1,26.6,3.2,1.08,10.2,324,Good,91.0,44.77
20.9,59.2,3.0,9.5,20.5,4.1,0.96,10.7,590,Good,75.0,43.03
26.9,45.3,13.9,18.6,21.4,6.7,0.76,16.1,369,Good,53.0,47.66
17.8,59.7,2.2,9.9,16.4,5.1,0.87,10.1,583,Good,86.0,40.95
44.3,80.04192697440307,55.2,65.9,49.3,26.4,2.31,2.9,878,Hazardous,439.0,16.24
36.7,84.1,44.9,61.9,31.1,13.4,2.24,7.3,440,Poor,247.0,16.08
23.7,60.1,12.3,21.5,16.9,4.0,0.99,14.0,253,Good,55.0,56.67
28.9,72.0,48.2,58.4,29.3,9.2,1.56,9.5,422,Moderate,117.0,10.67
33.9,53.4,18.5,24.7,26.0,9.8,1.96,6.3,605,Moderate,101.0,10.32
33.7,83.7,12.7,18.9,36.0,15.0,2.56,4.6,679,Poor,240.0,19.6
29.4,91.6,30.7,43.7,31.1,5.4,1.67,7.6,565,Moderate,169.0,20.06
37.1,84.55388665805084,11.7,27.3,31.4,17.8,1.87,9.6,675,Poor,210.0,20.59
24.6,60.5,7.7,17.2,27.0,15.1,1.62,11.0,599,Moderate,118.0,39.95
36.3,83.23510710013323,62.3,75.6,27.1,19.5,2.08,5.0,682,Poor,252.0,12.74
29.8,44.6,4.0,11.0,19.5,3.3,1.02,13.1,461,Good,85.0,43.39
26.8,50.2,18.3,25.5,28.9,0.9,0.96,13.7,303,Good,70.0,57.88
36.1,77.3,40.8,50.4,23.1,13.1,2.04,5.2,615,Poor,329.0,23.49
29.4,52.2,13.3,18.6,21.1,3.5,1.02,10.3,413,Good,91.0,26.27
32.9,47.7,4.4,14.7,32.1,12.8,1.49,6.1,469,Moderate,123.0,11.14
26.6,68.5,0.1,15.2,20.2,14.2,1.52,5.8,410,Moderate,120.0,18.7
34.7,86.9,8.1,41.3,34.5,35.7,3.35,2.7,673,Hazardous,454.0,23.07
21.7,49.2,2.2,4.6,24.4,5.6,1.02,12.6,559,Good,45.0,42.36
31.1,62.8,0.9,8.4,17.1,6.3,1.16,15.8,321,Good,81.0,44.92
28.8,83.0,3.7,15.8,15.0,8.6,1.82,6.4,471,Moderate,198.0,24.98
28.7,73.5,14.5,28.5,23.1,9.0,1.65,6.3,530,Moderate,114.0,25.31
28.9,82.1,25.1,47.5,34.4,22.3,1.8,5.2,675,Poor,314.0,12.12
27.5,75.0,1.5,6.6,17.3,3.9,1.26,18.8,449,Good,92.0,43.24
25.2,60.1,1.1,2.4,14.7,6.1,1.04,12.2,384,Good,53.0,55.02
30.6,84.86590643479254,10.5,34.9,26.5,12.1,2.44,6.0,444,Poor,252.0,20.43
